sample_name	model	auroc	auprc	wtype
417e0afd-9cea-4fbf-9067-24ad19d7e20b	MOBSNVF	0.445887445887446	0.909390106256888	MuSE
417e0afd-9cea-4fbf-9067-24ad19d7e20b	SOBDetector	0.525613275613273	0.939708819795842	MuSE
417e0afd-9cea-4fbf-9067-24ad19d7e20b	VAFSNVF	0.48268398268398	0.879130846576562	MuSE
43b12853-f7db-4bbb-b6eb-e81e357c3971	MOBSNVF	0.6461937716263	0.852339856288625	MuSE
43b12853-f7db-4bbb-b6eb-e81e357c3971	SOBDetector	0.774653979238757	0.915301089876029	MuSE
43b12853-f7db-4bbb-b6eb-e81e357c3971	VAFSNVF	0.639273356401385	0.838736857828024	MuSE
447f5465-d01e-48d3-a68a-9f65133cc53f	MOBSNVF	0.635854341736692	0.952158345797592	MuSE
447f5465-d01e-48d3-a68a-9f65133cc53f	SOBDetector	0.48109243697479	0.917540057215931	MuSE
447f5465-d01e-48d3-a68a-9f65133cc53f	VAFSNVF	0.343837535014007	0.891271652147519	MuSE
45962a0e-883e-42b6-b266-f431963cdec0	MOBSNVF	0.795019157088123	0.891932307203889	MuSE
45962a0e-883e-42b6-b266-f431963cdec0	SOBDetector	0.616858237547891	0.777379202962556	MuSE
45962a0e-883e-42b6-b266-f431963cdec0	VAFSNVF	0.534482758620689	0.788425315538206	MuSE
5c4813c4-2def-42f2-a63c-8ebee0679f65	MOBSNVF	0.681490384615386	0.953683556264903	MuSE
5c4813c4-2def-42f2-a63c-8ebee0679f65	SOBDetector	0.481370192307693	0.91042201295855	MuSE
5c4813c4-2def-42f2-a63c-8ebee0679f65	VAFSNVF	0.315504807692307	0.881794874855412	MuSE
5c8d6416-216e-494c-9646-d77cb200fa3b	MOBSNVF	0.75	0.0967741935483889	MuSE
5c8d6416-216e-494c-9646-d77cb200fa3b	SOBDetector	0.894736842105263	0.183284458521351	MuSE
5c8d6416-216e-494c-9646-d77cb200fa3b	VAFSNVF	0.785714285714285	0.434566777987384	MuSE
5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95	MOBSNVF	0.897959183673472	0.988313005220128	MuSE
5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95	SOBDetector	0.717474489795918	0.961185838917404	MuSE
5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95	VAFSNVF	0.750637755102044	0.97613798331332	MuSE
62a5c259-38f8-4f6e-9b69-92851b7275e1	MOBSNVF	0.609514170040483	0.828614488986525	MuSE
62a5c259-38f8-4f6e-9b69-92851b7275e1	SOBDetector	0.565991902834009	0.798301335368766	MuSE
62a5c259-38f8-4f6e-9b69-92851b7275e1	VAFSNVF	0.704858299595149	0.889942846769243	MuSE
735d1fec-eb37-43ef-80d7-aa586bfb50c0	MOBSNVF	0.76985645933014	0.716473543743568	MuSE
735d1fec-eb37-43ef-80d7-aa586bfb50c0	SOBDetector	0.907336523125997	0.820244030975532	MuSE
735d1fec-eb37-43ef-80d7-aa586bfb50c0	VAFSNVF	0.79585326953747	0.801652684483155	MuSE
795250b8-f858-45d5-a79e-d0c358dad542	MOBSNVF	0.435483870967742	0.964586544177317	MuSE
795250b8-f858-45d5-a79e-d0c358dad542	SOBDetector	0.709677419354829	0.989347040032534	MuSE
795250b8-f858-45d5-a79e-d0c358dad542	VAFSNVF	0.0161290322580645	0.894431992451546	MuSE
82a734e9-28c3-4cec-8ae4-067651ec9189	MOBSNVF	0.543445121951219	0.299701048452498	MuSE
82a734e9-28c3-4cec-8ae4-067651ec9189	SOBDetector	0.460565476190477	0.236987954525923	MuSE
82a734e9-28c3-4cec-8ae4-067651ec9189	VAFSNVF	0.799542682926827	0.50926556417342	MuSE
85e34838-c6e8-4114-a94e-6378f7764d0e	MOBSNVF	0.565070368790823	0.852797440555362	MuSE
85e34838-c6e8-4114-a94e-6378f7764d0e	SOBDetector	0.603244930146194	0.860581388065011	MuSE
85e34838-c6e8-4114-a94e-6378f7764d0e	VAFSNVF	0.535484051985365	0.812970285132347	MuSE
881f5579-ae20-4839-9b3d-bb2ecf2ab42b	MOBSNVF	0.71296296296296	0.927271183842171	MuSE
881f5579-ae20-4839-9b3d-bb2ecf2ab42b	SOBDetector	0.637566137566137	0.908145774625762	MuSE
881f5579-ae20-4839-9b3d-bb2ecf2ab42b	VAFSNVF	0.585097001763664	0.892161903904368	MuSE
8c7896cf-9a69-4499-b05b-6866567d31b4	MOBSNVF	0.693655303030306	0.764892330339784	MuSE
8c7896cf-9a69-4499-b05b-6866567d31b4	SOBDetector	0.653952205882353	0.744880486343888	MuSE
8c7896cf-9a69-4499-b05b-6866567d31b4	VAFSNVF	0.70738636363636	0.807045195183826	MuSE
8f7da5f7-8752-46a0-a9ff-395ed6deed63	MOBSNVF	0.96666666666667	0.998907005731224	MuSE
8f7da5f7-8752-46a0-a9ff-395ed6deed63	SOBDetector	0.766666666666666	0.991439514552655	MuSE
8f7da5f7-8752-46a0-a9ff-395ed6deed63	VAFSNVF	0.0666666666666667	0.922153897825496	MuSE
978e0586-70b3-41cb-ba68-8ffb772589ed	MOBSNVF	0.831159420289847	0.951065359104134	MuSE
978e0586-70b3-41cb-ba68-8ffb772589ed	SOBDetector	0.886594202898552	0.952939046092267	MuSE
978e0586-70b3-41cb-ba68-8ffb772589ed	VAFSNVF	0.784057971014496	0.963398361546827	MuSE
9bbe3fac-d9b9-469d-b463-61442018d979	MOBSNVF	0.837121212121208	0.975811273922321	MuSE
9bbe3fac-d9b9-469d-b463-61442018d979	SOBDetector	0.795173961840631	0.959350006841591	MuSE
9bbe3fac-d9b9-469d-b463-61442018d979	VAFSNVF	0.705808080808076	0.972321002379826	MuSE
9e650473-2a25-4d52-94d0-c7413b79747f	MOBSNVF	0.865612648221338	0.762278351891806	MuSE
9e650473-2a25-4d52-94d0-c7413b79747f	SOBDetector	0.939393939393939	0.916300666931239	MuSE
9e650473-2a25-4d52-94d0-c7413b79747f	VAFSNVF	0.708827404479579	0.664809479272759	MuSE
9eddc1da-ebdb-42ed-b08d-cb8445a08dd9	MOBSNVF	0.822948328267472	0.95257901923419	MuSE
9eddc1da-ebdb-42ed-b08d-cb8445a08dd9	SOBDetector	0.904635258358661	0.957846010712433	MuSE
9eddc1da-ebdb-42ed-b08d-cb8445a08dd9	VAFSNVF	0.80585106382979	0.970097144205929	MuSE
a4b87144-7570-4b58-927d-49b71f17305e	MOBSNVF	0.8	0.750000000000018	MuSE
a4b87144-7570-4b58-927d-49b71f17305e	SOBDetector	0.750000000000002	0.747118976190352	MuSE
a4b87144-7570-4b58-927d-49b71f17305e	VAFSNVF	0.766666666666669	0.828951045514355	MuSE
aa797f66-eb7f-4761-9200-a7e315884a34	MOBSNVF	0.766412213740455	0.952783820565364	MuSE
aa797f66-eb7f-4761-9200-a7e315884a34	SOBDetector	0.651399491094147	0.921487267864134	MuSE
aa797f66-eb7f-4761-9200-a7e315884a34	VAFSNVF	0.576590330788799	0.924119639930022	MuSE
ac0b97eb-ada8-413f-aae3-dda66580d52e	MOBSNVF	0.574626865671642	0.287499999999997	MuSE
ac0b97eb-ada8-413f-aae3-dda66580d52e	SOBDetector	0.548669695003243	0.272754523391582	MuSE
ac0b97eb-ada8-413f-aae3-dda66580d52e	VAFSNVF	0.541531473069437	0.27780130662382	MuSE
b222da72-bc9c-46eb-870e-12e765313d04	MOBSNVF	1.0	1.0	MuSE
b222da72-bc9c-46eb-870e-12e765313d04	SOBDetector	0.743243243243243	0.987219709308247	MuSE
b222da72-bc9c-46eb-870e-12e765313d04	VAFSNVF	0.263513513513512	0.962953183196393	MuSE
ce67f18c-5357-422e-b7a5-91de4855ef29	MOBSNVF	0.96666666666667	0.997883419795242	MuSE
ce67f18c-5357-422e-b7a5-91de4855ef29	SOBDetector	0.766666666666665	0.983450653502623	MuSE
ce67f18c-5357-422e-b7a5-91de4855ef29	VAFSNVF	0.0666666666666667	0.861370260118134	MuSE
d235c890-0fe5-424d-a5bb-e38c99fd8a33	MOBSNVF	0.517857142857144	0.545258727137865	MuSE
d235c890-0fe5-424d-a5bb-e38c99fd8a33	SOBDetector	0.548549107142855	0.563200959951226	MuSE
d235c890-0fe5-424d-a5bb-e38c99fd8a33	VAFSNVF	0.702566964285713	0.646906919307615	MuSE
d4d228be-d9af-4d6f-ba1d-2de28df32a43	MOBSNVF	0.737315875613746	0.776486695886875	MuSE
d4d228be-d9af-4d6f-ba1d-2de28df32a43	SOBDetector	0.860883797054013	0.883724333729246	MuSE
d4d228be-d9af-4d6f-ba1d-2de28df32a43	VAFSNVF	0.70662847790507	0.821127914999595	MuSE
d4f0f9fb-e576-43d6-a660-875fdf986993	MOBSNVF	0.728571428571428	0.136363636363638	MuSE
d4f0f9fb-e576-43d6-a660-875fdf986993	SOBDetector	0.922619047619048	0.323654790520489	MuSE
d4f0f9fb-e576-43d6-a660-875fdf986993	VAFSNVF	0.825000000000001	0.476070818141011	MuSE
d74dd2ba-f677-483b-a23c-8820246d627f	MOBSNVF	0.810937499999999	0.963619421010922	MuSE
d74dd2ba-f677-483b-a23c-8820246d627f	SOBDetector	0.733854166666665	0.947171208277779	MuSE
d74dd2ba-f677-483b-a23c-8820246d627f	VAFSNVF	0.70729166666667	0.964633323456367	MuSE
dc76db4d-cdcc-42b1-b636-bef00b0a6443	MOBSNVF	0.671052631578949	0.709988308008161	MuSE
dc76db4d-cdcc-42b1-b636-bef00b0a6443	SOBDetector	0.602631578947373	0.696981929706845	MuSE
dc76db4d-cdcc-42b1-b636-bef00b0a6443	VAFSNVF	0.330701754385966	0.522774117121729	MuSE
df7d6009-ad2c-44b1-a635-f4c8ed449c8c	MOBSNVF	0.575510204081632	0.919928038755293	MuSE
df7d6009-ad2c-44b1-a635-f4c8ed449c8c	SOBDetector	0.246938775510204	0.82283906840831	MuSE
df7d6009-ad2c-44b1-a635-f4c8ed449c8c	VAFSNVF	0.755102040816325	0.965272899423775	MuSE
e03215b2-319a-4edd-8101-335c5a981f72	MOBSNVF	0.698322602507622	0.936551933233486	MuSE
e03215b2-319a-4edd-8101-335c5a981f72	SOBDetector	0.624534056252117	0.908677541723319	MuSE
e03215b2-319a-4edd-8101-335c5a981f72	VAFSNVF	0.470603185360895	0.898610895858188	MuSE
e1e0a6df-9b98-455d-9649-c9f6e1a3e8f7	MOBSNVF	0.713333333333331	0.919727020304946	MuSE
e1e0a6df-9b98-455d-9649-c9f6e1a3e8f7	SOBDetector	0.597037037037037	0.86858184400072	MuSE
e1e0a6df-9b98-455d-9649-c9f6e1a3e8f7	VAFSNVF	0.370370370370367	0.809604218875129	MuSE
e5d8e2ac-2936-456a-8065-c1a9f673857e	MOBSNVF	0.528846153846158	0.582015833116088	MuSE
e5d8e2ac-2936-456a-8065-c1a9f673857e	SOBDetector	0.480769230769232	0.522657100793904	MuSE
e5d8e2ac-2936-456a-8065-c1a9f673857e	VAFSNVF	0.483173076923072	0.497457642098016	MuSE
e9921eb4-e29c-4ede-a351-1364ae672bee	MOBSNVF	0.844277673545966	0.848799474405874	MuSE
e9921eb4-e29c-4ede-a351-1364ae672bee	SOBDetector	0.862101313320826	0.882838909202612	MuSE
e9921eb4-e29c-4ede-a351-1364ae672bee	VAFSNVF	0.800187617260788	0.868630321247253	MuSE
f385c106-52ee-46fa-9a39-3ebdb9474ca7	MOBSNVF	0.549145299145296	0.309799954616365	MuSE
f385c106-52ee-46fa-9a39-3ebdb9474ca7	SOBDetector	0.901709401709402	0.641546329386304	MuSE
f385c106-52ee-46fa-9a39-3ebdb9474ca7	VAFSNVF	0.856837606837621	0.735357609192372	MuSE
fa1ab129-afc2-4b71-92fe-0c9743052f66	MOBSNVF	0.583144368858653	0.942120871276652	MuSE
fa1ab129-afc2-4b71-92fe-0c9743052f66	SOBDetector	0.574829931972786	0.926605153853765	MuSE
fa1ab129-afc2-4b71-92fe-0c9743052f66	VAFSNVF	0.67006802721088	0.954069607986588	MuSE
0815b61e-3e31-44b8-b25d-f2ee96d1a2c3	MicroSEC	0.731955527660716	0.0635373549265035	MuTect2
0815b61e-3e31-44b8-b25d-f2ee96d1a2c3	MOBSNVF	0.593228279386714	0.0399041058839979	MuTect2
0815b61e-3e31-44b8-b25d-f2ee96d1a2c3	SOBDetector	0.947487223168654	0.238340647523215	MuTect2
0815b61e-3e31-44b8-b25d-f2ee96d1a2c3	VAFSNVF	0.493057921635436	0.0306373101390317	MuTect2
0eaea4dd-2f80-4a15-b66f-f593e2d8bb98	MicroSEC	0.816523757638921	0.431900444129764	MuTect2
0eaea4dd-2f80-4a15-b66f-f593e2d8bb98	MOBSNVF	0.814995973281538	0.473542442434078	MuTect2
0eaea4dd-2f80-4a15-b66f-f593e2d8bb98	SOBDetector	0.963392391870774	0.835063558744371	MuTect2
0eaea4dd-2f80-4a15-b66f-f593e2d8bb98	VAFSNVF	0.850549528637074	0.525902619755281	MuTect2
1a9ca0a1-86f0-4890-a145-9928376e3fc6	MicroSEC	0.486842105263157	0.552325874319002	MuTect2
1a9ca0a1-86f0-4890-a145-9928376e3fc6	MOBSNVF	0.820175438596493	0.894552055618274	MuTect2
1a9ca0a1-86f0-4890-a145-9928376e3fc6	SOBDetector	0.711403508771929	0.685741527044224	MuTect2
1a9ca0a1-86f0-4890-a145-9928376e3fc6	VAFSNVF	0.843859649122817	0.817493589666878	MuTect2
25e9d6ab-d5f8-4dd9-82ee-0a8dff2eb64e	MicroSEC	0.5	0.794117647058831	MuTect2
25e9d6ab-d5f8-4dd9-82ee-0a8dff2eb64e	MOBSNVF	1.0	1.0	MuTect2
25e9d6ab-d5f8-4dd9-82ee-0a8dff2eb64e	SOBDetector	0.820105820105822	0.951104466591903	MuTect2
25e9d6ab-d5f8-4dd9-82ee-0a8dff2eb64e	VAFSNVF	1.0	1.0	MuTect2
2c3f9bee-2ada-4bfc-8d21-2d43d3936c17	MicroSEC	0.508432539682538	0.0606957705305039	MuTect2
2c3f9bee-2ada-4bfc-8d21-2d43d3936c17	MOBSNVF	0.947916666666667	0.514689657233618	MuTect2
2c3f9bee-2ada-4bfc-8d21-2d43d3936c17	SOBDetector	0.407118055555556	0.0473915500189435	MuTect2
2c3f9bee-2ada-4bfc-8d21-2d43d3936c17	VAFSNVF	0.865413346613546	0.173672485469884	MuTect2
316d70cd-20a9-4d0b-be96-d14d9ad1dd17	MicroSEC	0.539514348785873	0.245055689822165	MuTect2
316d70cd-20a9-4d0b-be96-d14d9ad1dd17	MOBSNVF	0.828182487122888	0.501353435029345	MuTect2
316d70cd-20a9-4d0b-be96-d14d9ad1dd17	SOBDetector	0.794849153789551	0.400949240763893	MuTect2
316d70cd-20a9-4d0b-be96-d14d9ad1dd17	VAFSNVF	0.666225165562916	0.287026145846081	MuTect2
31fd0a13-c4c5-47cb-99cb-62b46c23f6c6	MicroSEC	0.547061047061047	0.81023238479782	MuTect2
31fd0a13-c4c5-47cb-99cb-62b46c23f6c6	MOBSNVF	0.842940842940843	0.943403707112476	MuTect2
31fd0a13-c4c5-47cb-99cb-62b46c23f6c6	SOBDetector	0.801266301266301	0.891471461095492	MuTect2
31fd0a13-c4c5-47cb-99cb-62b46c23f6c6	VAFSNVF	0.537138537138538	0.76552845169808	MuTect2
35d40095-b326-47d1-9c4e-ee665dc0ceda	MicroSEC	0.5	0.5	MuTect2
35d40095-b326-47d1-9c4e-ee665dc0ceda	MOBSNVF	0.963010204081633	0.943398806619439	MuTect2
35d40095-b326-47d1-9c4e-ee665dc0ceda	SOBDetector	0.719387755102041	0.58779084311863	MuTect2
35d40095-b326-47d1-9c4e-ee665dc0ceda	VAFSNVF	0.878188775510204	0.752321463595519	MuTect2
39329506-f3bf-4af7-9372-01a2f0ea9499	MicroSEC	0.777321428571428	0.464715233351875	MuTect2
39329506-f3bf-4af7-9372-01a2f0ea9499	MOBSNVF	0.785892857142859	0.529414700948599	MuTect2
39329506-f3bf-4af7-9372-01a2f0ea9499	SOBDetector	0.937991071428572	0.801802066298202	MuTect2
39329506-f3bf-4af7-9372-01a2f0ea9499	VAFSNVF	0.847321428571429	0.556820799754643	MuTect2
3bf960a0-2429-4cb9-a5b0-004879082635	MicroSEC	0.518464052287583	0.888210035835244	MuTect2
3bf960a0-2429-4cb9-a5b0-004879082635	MOBSNVF	0.967973856209151	0.995835142729546	MuTect2
3bf960a0-2429-4cb9-a5b0-004879082635	SOBDetector	0.883660130718954	0.981647998489278	MuTect2
3bf960a0-2429-4cb9-a5b0-004879082635	VAFSNVF	0.580718954248365	0.899784628954924	MuTect2
3cd447b8-6c25-41ff-bd32-3c3dba6a70de	MicroSEC	0.726720886374352	0.433604386755182	MuTect2
3cd447b8-6c25-41ff-bd32-3c3dba6a70de	MOBSNVF	0.881895332390388	0.729930017281086	MuTect2
3cd447b8-6c25-41ff-bd32-3c3dba6a70de	SOBDetector	0.929249174917488	0.767914461049368	MuTect2
3cd447b8-6c25-41ff-bd32-3c3dba6a70de	VAFSNVF	0.76417373880245	0.501544704093167	MuTect2
478b1b98-8826-47e2-bf43-bb93e222ea6a	MicroSEC	0.553571428571429	0.73958333333334	MuTect2
478b1b98-8826-47e2-bf43-bb93e222ea6a	MOBSNVF	0.842052313883296	0.91742084375627	MuTect2
478b1b98-8826-47e2-bf43-bb93e222ea6a	SOBDetector	0.651659959758551	0.794843916361599	MuTect2
478b1b98-8826-47e2-bf43-bb93e222ea6a	VAFSNVF	0.705985915492953	0.859956370264232	MuTect2
49ce0762-2ab2-49de-b611-ded7efe00a21	MicroSEC	0.473084886128364	0.674573819908322	MuTect2
49ce0762-2ab2-49de-b611-ded7efe00a21	MOBSNVF	0.883827927306187	0.916042711459093	MuTect2
49ce0762-2ab2-49de-b611-ded7efe00a21	SOBDetector	0.777950310559005	0.82694544342447	MuTect2
49ce0762-2ab2-49de-b611-ded7efe00a21	VAFSNVF	0.790200138026225	0.798231984661478	MuTect2
517dbbc7-cb6c-4311-9bb3-0c2df1c7f5bd	MicroSEC	0.822691197691196	0.372211693673688	MuTect2
517dbbc7-cb6c-4311-9bb3-0c2df1c7f5bd	MOBSNVF	0.672018890200708	0.240857661699814	MuTect2
517dbbc7-cb6c-4311-9bb3-0c2df1c7f5bd	SOBDetector	0.919391971664699	0.63069774431274	MuTect2
517dbbc7-cb6c-4311-9bb3-0c2df1c7f5bd	VAFSNVF	0.776652892561983	0.407305621731299	MuTect2
52c3ea1f-80df-4644-9761-8e963e353e31	MicroSEC	0.45886145104895	0.672825687533076	MuTect2
52c3ea1f-80df-4644-9761-8e963e353e31	MOBSNVF	0.878933566433562	0.91567947718529	MuTect2
52c3ea1f-80df-4644-9761-8e963e353e31	SOBDetector	0.77933784965035	0.818335679571701	MuTect2
52c3ea1f-80df-4644-9761-8e963e353e31	VAFSNVF	0.766717657342654	0.778741087853136	MuTect2
5e721480-ba9f-4eff-ac8a-a76968266155	MicroSEC	0.506460674157306	0.0222667586399022	MuTect2
5e721480-ba9f-4eff-ac8a-a76968266155	MOBSNVF	0.988362760834671	0.543970936027046	MuTect2
5e721480-ba9f-4eff-ac8a-a76968266155	SOBDetector	0.45294275013376	0.0195667527474484	MuTect2
5e721480-ba9f-4eff-ac8a-a76968266155	VAFSNVF	0.990052552552553	0.712595969155492	MuTect2
5f3ab482-e452-4662-9448-35ff691ec0ef	MicroSEC	0.49247491638796	0.465406975152821	MuTect2
5f3ab482-e452-4662-9448-35ff691ec0ef	MOBSNVF	0.939799331103679	0.890171941827268	MuTect2
5f3ab482-e452-4662-9448-35ff691ec0ef	SOBDetector	0.825250836120401	0.677726366050322	MuTect2
5f3ab482-e452-4662-9448-35ff691ec0ef	VAFSNVF	0.802675585284281	0.634009985881379	MuTect2
65f5cabd-4c7a-466d-8701-dea4a44d881d	MicroSEC	0.502819548872182	0.577186003315132	MuTect2
65f5cabd-4c7a-466d-8701-dea4a44d881d	MOBSNVF	0.813891465677177	0.805325540182145	MuTect2
65f5cabd-4c7a-466d-8701-dea4a44d881d	SOBDetector	0.738404452690167	0.763131748715787	MuTect2
65f5cabd-4c7a-466d-8701-dea4a44d881d	VAFSNVF	0.863288497217068	0.813482718128907	MuTect2
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	MicroSEC	0.516378066378065	0.88099695676342	MuTect2
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	MOBSNVF	0.828571428571435	0.962615771456194	MuTect2
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	SOBDetector	0.722979797979798	0.941980249810111	MuTect2
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	VAFSNVF	0.658982683982686	0.916170434299431	MuTect2
7d024880-8859-4521-b57e-f56d6fe9d88a	MicroSEC	0.709160305343513	0.181936845046291	MuTect2
7d024880-8859-4521-b57e-f56d6fe9d88a	MOBSNVF	0.903307888040714	0.418901508390266	MuTect2
7d024880-8859-4521-b57e-f56d6fe9d88a	SOBDetector	0.877608142493639	0.440347333597359	MuTect2
7d024880-8859-4521-b57e-f56d6fe9d88a	VAFSNVF	0.761577608142497	0.254012889571661	MuTect2
7d78c513-dd57-4d60-9556-b154601fd0dd	MicroSEC	0.578408380237649	0.584183330686485	MuTect2
7d78c513-dd57-4d60-9556-b154601fd0dd	MOBSNVF	0.936171044402744	0.947517332365253	MuTect2
7d78c513-dd57-4d60-9556-b154601fd0dd	SOBDetector	0.865580050031271	0.806802809514612	MuTect2
7d78c513-dd57-4d60-9556-b154601fd0dd	VAFSNVF	0.790415884928076	0.77002117520293	MuTect2
8f5d10af-16c4-4ab2-be3c-c1b9a243c686	MicroSEC	0.610048426150122	0.812321666882182	MuTect2
8f5d10af-16c4-4ab2-be3c-c1b9a243c686	MOBSNVF	0.90653753026635	0.965526805058694	MuTect2
8f5d10af-16c4-4ab2-be3c-c1b9a243c686	SOBDetector	0.840435835351098	0.915721871042776	MuTect2
8f5d10af-16c4-4ab2-be3c-c1b9a243c686	VAFSNVF	0.707627118644069	0.850898347229628	MuTect2
93eca453-294b-4400-8b41-c4455ddc7e45	MicroSEC	0.785743087557603	0.484364140957897	MuTect2
93eca453-294b-4400-8b41-c4455ddc7e45	MOBSNVF	0.772955069124417	0.523604355040291	MuTect2
93eca453-294b-4400-8b41-c4455ddc7e45	SOBDetector	0.944873271889398	0.832571875642095	MuTect2
93eca453-294b-4400-8b41-c4455ddc7e45	VAFSNVF	0.8878168202765	0.669259673198261	MuTect2
9cde587b-6509-44da-9acd-0e9a401a4c44	MicroSEC	0.732231698649608	0.0751192062524749	MuTect2
9cde587b-6509-44da-9acd-0e9a401a4c44	MOBSNVF	0.530857616678515	0.0373287052905616	MuTect2
9cde587b-6509-44da-9acd-0e9a401a4c44	SOBDetector	0.943556029376925	0.250514536601463	MuTect2
9cde587b-6509-44da-9acd-0e9a401a4c44	VAFSNVF	0.442667614309406	0.0298902598508142	MuTect2
a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2	MicroSEC	0.585092571125747	0.75463284397979	MuTect2
a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2	MOBSNVF	0.718689762527732	0.827498468733795	MuTect2
a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2	SOBDetector	0.749829430662734	0.827069846114987	MuTect2
