sample_name	model	auroc	auprc
03670742-50ed-4212-b566-784e1d0a1053	mobsnvf	0.667318982387477	0.841781138784642
03670742-50ed-4212-b566-784e1d0a1053	sobdetector	0.708414872798434	0.86877961423455
03670742-50ed-4212-b566-784e1d0a1053	vafsnvf	0.48825831702544	0.795134287836728
066565d1-104d-4f18-ab2a-406cf81c7aaa	mobsnvf	0.978494623655915	0.995863396363573
066565d1-104d-4f18-ab2a-406cf81c7aaa	sobdetector	0.755376344086017	0.89328793971439
066565d1-104d-4f18-ab2a-406cf81c7aaa	vafsnvf	0.553763440860218	0.865021249884884
08a1a0f1-054a-4a75-9c20-d048c14f3de1	mobsnvf	0.628389154704942	0.875789599726495
08a1a0f1-054a-4a75-9c20-d048c14f3de1	sobdetector	0.499202551834132	0.824057153083013
08a1a0f1-054a-4a75-9c20-d048c14f3de1	vafsnvf	0.529771398192453	0.833687632888617
095f0fb1-a4a1-4c9e-a998-60671dda5de5	mobsnvf	0.767911818738508	0.882880290090004
095f0fb1-a4a1-4c9e-a998-60671dda5de5	sobdetector	0.840783833435394	0.90051612931131
095f0fb1-a4a1-4c9e-a998-60671dda5de5	vafsnvf	0.775872627066743	0.883526618693076
107f8ba1-4638-40a8-8810-af17d13fc2be	mobsnvf	0.627659574468082	0.916098137006711
107f8ba1-4638-40a8-8810-af17d13fc2be	sobdetector	0.203900709219858	0.772502132404129
107f8ba1-4638-40a8-8810-af17d13fc2be	vafsnvf	0.709219858156028	0.949832349359299
13b63862-9ba1-4a97-89fd-3243a43a3b97	mobsnvf	0.658041958041955	0.692891919452511
13b63862-9ba1-4a97-89fd-3243a43a3b97	sobdetector	0.595104895104895	0.68062563573816
13b63862-9ba1-4a97-89fd-3243a43a3b97	vafsnvf	0.80891608391608	0.847283717960835
1d057b2b-e362-4f9c-84ab-f389ee9581c0	mobsnvf	0.605917667238424	0.618639248558571
1d057b2b-e362-4f9c-84ab-f389ee9581c0	sobdetector	0.591052029731275	0.642175784500738
1d057b2b-e362-4f9c-84ab-f389ee9581c0	vafsnvf	0.834619782732989	0.824932067671651
24eda4a0-d974-4c6a-b745-b8e12a93576e	mobsnvf	0.557291666666669	0.856393618863649
