sample_name	model	auroc	auprc	short_name
all-samples	ffpolish	0.721788847547463	0.798079885434203	
all-samples	gatk-obmm	0.534605410239182	0.707756049949412	
all-samples	ideafix	0.763746270794976	0.83715176391151	
all-samples	mobsnvf	0.809659110216857	0.870824520476078	
all-samples	sobdetector	0.817559579700416	0.86264643791446	
all-samples	vafsnvf	0.671803264028616	0.774132064613927	
06491e5b-b35d-4e23-883f-8babe6b21879	ffpolish	0.782666666666668	0.714922006232457	TCGA_01
06491e5b-b35d-4e23-883f-8babe6b21879	gatk-obmm	0.5	0.454545454545445	TCGA_01
06491e5b-b35d-4e23-883f-8babe6b21879	ideafix	0.870175438596495	0.854875669520198	TCGA_01
06491e5b-b35d-4e23-883f-8babe6b21879	mobsnvf	0.77333333333333	0.770919425376045	TCGA_01
06491e5b-b35d-4e23-883f-8babe6b21879	sobdetector	0.820666666666667	0.835531309865828	TCGA_01
06491e5b-b35d-4e23-883f-8babe6b21879	vafsnvf	0.789333333333326	0.788909701816919	TCGA_01
221fc2dd-54ab-4700-951c-0d83d0dd4a85	ffpolish	0.602430555555555	0.11807982017367	TCGA_02
221fc2dd-54ab-4700-951c-0d83d0dd4a85	gatk-obmm	0.5	0.100000000000002	TCGA_02
221fc2dd-54ab-4700-951c-0d83d0dd4a85	ideafix	0.951219512195122	0.635356878263944	TCGA_02
221fc2dd-54ab-4700-951c-0d83d0dd4a85	mobsnvf	0.740451388888893	0.179229121765891	TCGA_02
221fc2dd-54ab-4700-951c-0d83d0dd4a85	sobdetector	0.892361111111111	0.338392263281613	TCGA_02
221fc2dd-54ab-4700-951c-0d83d0dd4a85	vafsnvf	0.796006944444448	0.245840591089397	TCGA_02
2cc9fe53-936f-4d56-9efc-646994f17e89	ffpolish	0.741683991683991	0.658146113366793	TCGA_03
2cc9fe53-936f-4d56-9efc-646994f17e89	gatk-obmm	0.513157894736843	0.513157894736837	TCGA_03
2cc9fe53-936f-4d56-9efc-646994f17e89	ideafix	0.803079044117653	0.760721438290575	TCGA_03
2cc9fe53-936f-4d56-9efc-646994f17e89	mobsnvf	0.890266531713898	0.868232574143681	TCGA_03
2cc9fe53-936f-4d56-9efc-646994f17e89	sobdetector	0.863613360323886	0.771683779370777	TCGA_03
2cc9fe53-936f-4d56-9efc-646994f17e89	vafsnvf	0.63124156545209	0.605450881741565	TCGA_03
3c436c15-db45-4d4d-adba-164751552f45	ffpolish	0.65721819380356	0.369486045132961	TCGA_04
3c436c15-db45-4d4d-adba-164751552f45	gatk-obmm	0.568474758324383	0.310491303395696	TCGA_04
3c436c15-db45-4d4d-adba-164751552f45	ideafix	0.770149253731343	0.539908657164811	TCGA_04
3c436c15-db45-4d4d-adba-164751552f45	mobsnvf	0.770273899033292	0.483914009425211	TCGA_04
3c436c15-db45-4d4d-adba-164751552f45	sobdetector	0.758995703544576	0.439375678491236	TCGA_04
3c436c15-db45-4d4d-adba-164751552f45	vafsnvf	0.701799140708912	0.390044159485718	TCGA_04
3d951c04-9271-4bf3-8121-f3a604c393fb	ffpolish	0.77956126270733	0.887262055988484	TCGA_05
3d951c04-9271-4bf3-8121-f3a604c393fb	gatk-obmm	0.53792270531401	0.809020113426701	TCGA_05
3d951c04-9271-4bf3-8121-f3a604c393fb	ideafix	0.88587848932676	0.944947744067525	TCGA_05
3d951c04-9271-4bf3-8121-f3a604c393fb	mobsnvf	0.917874396135275	0.966737599662588	TCGA_05
3d951c04-9271-4bf3-8121-f3a604c393fb	sobdetector	0.928502415458938	0.959982233460629	TCGA_05
3d951c04-9271-4bf3-8121-f3a604c393fb	vafsnvf	0.718357487922703	0.910992120069104	TCGA_05
3e49cc5f-6670-423f-a6a7-caeecfad2bf6	ffpolish	0.579725829725831	0.873653224970886	TCGA_06
3e49cc5f-6670-423f-a6a7-caeecfad2bf6	gatk-obmm	0.522727272727272	0.86274509803921	TCGA_06
3e49cc5f-6670-423f-a6a7-caeecfad2bf6	ideafix	0.684210526315789	0.936774042188484	TCGA_06
3e49cc5f-6670-423f-a6a7-caeecfad2bf6	mobsnvf	0.801480716253447	0.954592615274462	TCGA_06
3e49cc5f-6670-423f-a6a7-caeecfad2bf6	sobdetector	0.837982093663912	0.9523391023189	TCGA_06
3e49cc5f-6670-423f-a6a7-caeecfad2bf6	vafsnvf	0.523588154269971	0.858372264188725	TCGA_06
4b36ed49-d295-4b00-bb54-0bd1781c46b3	ffpolish	0.709090909090909	0.347731919363516	TCGA_07
4b36ed49-d295-4b00-bb54-0bd1781c46b3	gatk-obmm	0.571428571428571	0.268292682926829	TCGA_07
4b36ed49-d295-4b00-bb54-0bd1781c46b3	ideafix	0.94047619047619	0.871185946861859	TCGA_07
4b36ed49-d295-4b00-bb54-0bd1781c46b3	mobsnvf	0.942857142857144	0.782324069848296	TCGA_07
4b36ed49-d295-4b00-bb54-0bd1781c46b3	sobdetector	0.880519480519481	0.623599827874901	TCGA_07
4b36ed49-d295-4b00-bb54-0bd1781c46b3	vafsnvf	0.722077922077923	0.395770499674168	TCGA_07
4e12defd-63cd-4025-8e42-75d7fb737432	ffpolish	0.585736406373263	0.830527125194989	TCGA_08
