sample	cutoff	precision	recall	specificity	1-PPV	TP	TN	FP	FN	log(q-cut)	log(1-PPV)
947ba7d2-ef4b-4908-be9c-3451646f7d36	1.0476157527896663e-6	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-13.768993687398737	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	1.5199110829529394e-6	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-13.396858722874445	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	2.2051307399030503e-6	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-13.024723758350156	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	3.1992671377973847e-6	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-12.652588793825867	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	4.641588833612791e-6	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-12.280453829301575	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	6.7341506577508285e-6	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-11.908318864777286	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	9.770099572992287e-6	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-11.536183900252993	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.000014174741629268077	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-11.164048935728704	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.0000205651230834866	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-10.791913971204412	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.000029836472402833465	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-10.419779006680123	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.00004328761281083062	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-10.047644042155834	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.00006280291441834272	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-9.675509077631542	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.00009111627561154906	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-9.303374113107253	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.00013219411484660342	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-8.93123914858296	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.00019179102616724927	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-8.559104184058672	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.0002782559402207126	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-8.186969219534385	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.00040370172585965663	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-7.8148342550100915	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.0005857020818056673	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-7.442699290485803	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.0008497534359086473	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-7.07056432596151	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.0012328467394420685	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-6.698429361437222	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.0017886495290574424	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-6.326294396912929	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.0025950242113997424	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-5.954159432388641	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.0037649358067924714	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-5.582024467864352	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.005462277217684359	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-5.20988950334006	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.007924828983539186	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-4.837754538815771	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.011497569953977403	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-4.465619574291479	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.016681005372000627	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-4.09348460976719	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.024201282647943932	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-3.7213496452428974	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.03511191734215142	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-3.349214680718609	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.05094138014816386	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-2.9770797161943205	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.07390722033525805	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-2.6049447516700277	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.10722672220103253	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-2.2328097871457393	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.15556761439304786	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-1.8606748226214467	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.22570197196339262	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-1.488539858097158	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.3274549162877732	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-1.1164048935728696	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.47508101621028126	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-0.744269929048577	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	0.6892612104349709	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	-0.37213496452428857	-0.44393138893596035
947ba7d2-ef4b-4908-be9c-3451646f7d36	1.0	0.3584905660377358	1.0	0.10526315789473684	0.6415094339622642	19	4	34	0	0.0	-0.44393138893596035
63633780-b7a2-4b42-81bc-ced978ec31db	4.4306214575838864e-16	0.75	0.7142857142857143	0.6153846153846154	0.25	15	8	5	6	-35.35282162980757	-1.3862943611198906
63633780-b7a2-4b42-81bc-ced978ec31db	6.428073117284319e-16	0.75	0.7142857142857143	0.6153846153846154	0.25	15	8	5	6	-34.98068666528328	-1.3862943611198906
63633780-b7a2-4b42-81bc-ced978ec31db	9.32603346883218e-16	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-34.608551700758994	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.3530477745798075e-15	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-34.2364167362347	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.9630406500402685e-15	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-33.86428177171041	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	2.8480358684358048e-15	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-33.49214680718612	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	4.132012400115334e-15	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-33.12001184266183	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	5.994842503189421e-15	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-32.74787687813754	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	8.697490026177834e-15	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-32.37574191361325	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.2618568830660185e-14	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-32.00360694908896	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.8307382802953698e-14	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-31.631471984564666	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	2.6560877829466838e-14	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-31.25933702004038	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	3.853528593710535e-14	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-30.887202055516084	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	5.590810182512223e-14	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-30.5150670909918	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	8.111308307896889e-14	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-30.142932126467503	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.176811952434999e-13	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-29.770797161943218	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.7073526474706888e-13	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-29.39866219741893	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	2.477076355991714e-13	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-29.026527232894637	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	3.593813663804626e-13	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-28.654392268370348	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	5.214008287999695e-13	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-28.282257303846055	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	7.564633275546291e-13	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-27.910122339321767	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.097498765493059e-12	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-27.537987374797474	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.5922827933410938e-12	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-27.165852410273185	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	2.310129700083158e-12	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-26.793717445748896	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	3.3516026509388475e-12	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-26.421582481224604	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	4.8626015800653536e-12	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-26.049447516700315	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	7.054802310718631e-12	0.7142857142857143	0.7142857142857143	0.5384615384615384	0.2857142857142857	15	7	6	6	-25.677312552176026	-1.252762968495368
63633780-b7a2-4b42-81bc-ced978ec31db	1.0235310218990269e-11	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-25.305177587651734	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	1.4849682622544695e-11	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-24.93304262312744	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	2.1544346900318868e-11	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-24.560907658603153	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	3.125715849688235e-11	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-24.188772694078864	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	4.5348785081285915e-11	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-23.81663772955457	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	6.579332246575682e-11	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-23.444502765030283	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	9.545484566618327e-11	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-23.072367800505994	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	1.3848863713938747e-10	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-22.7002328359817	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	2.009233002565054e-10	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-22.32809787145741	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	2.915053062825182e-10	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-21.95596290693312	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	4.229242874389499e-10	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-21.58382794240883	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	6.135907273413188e-10	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-21.21169297788454	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	8.902150854450393e-10	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-20.83955801336025	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	1.2915496650148826e-9	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-20.46742304883596	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	1.873817422860387e-9	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-20.09528808431167	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	2.7185882427329512e-9	0.6956521739130435	0.7619047619047619	0.46153846153846156	0.30434782608695654	16	6	7	5	-19.723153119787376	-1.1895840668738362
63633780-b7a2-4b42-81bc-ced978ec31db	3.944206059437664e-9	0.7083333333333334	0.8095238095238095	0.46153846153846156	0.29166666666666663	17	6	7	4	-19.351018155263088	-1.2321436812926325
63633780-b7a2-4b42-81bc-ced978ec31db	5.72236765935022e-9	0.7083333333333334	0.8095238095238095	0.46153846153846156	0.29166666666666663	17	6	7	4	-18.9788831907388	-1.2321436812926325
63633780-b7a2-4b42-81bc-ced978ec31db	8.302175681319769e-9	0.68	0.8095238095238095	0.38461538461538464	0.31999999999999995	17	5	8	4	-18.606748226214506	-1.139434283188365
63633780-b7a2-4b42-81bc-ced978ec31db	1.2045035402587836e-8	0.6923076923076923	0.8571428571428571	0.38461538461538464	0.3076923076923077	18	5	8	3	-18.234613261690217	-1.1786549963416462
63633780-b7a2-4b42-81bc-ced978ec31db	1.7475284000076902e-8	0.6666666666666666	0.8571428571428571	0.3076923076923077	0.33333333333333337	18	4	9	3	-17.862478297165925	-1.0986122886681096
63633780-b7a2-4b42-81bc-ced978ec31db	2.5353644939701166e-8	0.6666666666666666	0.8571428571428571	0.3076923076923077	0.33333333333333337	18	4	9	3	-17.49034333264164	-1.0986122886681096
