sample_name	model	auroc	auprc
00ba74f2-f303-4054-bd95-524b7a803d47	mobsnvf	0.785326086956515	0.432471142803492
00ba74f2-f303-4054-bd95-524b7a803d47	sobdetector	0.685106107660456	0.294337010966759
00ba74f2-f303-4054-bd95-524b7a803d47	vafsnvf	0.520315734989648	0.22819868892476
0376f5e9-621a-4038-a2dd-d1cc9fb23418	mobsnvf	0.89316945200156	0.730747985771899
0376f5e9-621a-4038-a2dd-d1cc9fb23418	sobdetector	0.581301010493587	0.314883389794731
0376f5e9-621a-4038-a2dd-d1cc9fb23418	vafsnvf	0.706851599948183	0.511193105812375
07811ad4-bf86-466d-ba17-b12f509f82e1	mobsnvf	0.840345365418917	0.0566619246042324
07811ad4-bf86-466d-ba17-b12f509f82e1	sobdetector	0.702765151515144	0.0219956596369256
07811ad4-bf86-466d-ba17-b12f509f82e1	vafsnvf	0.777633689839579	0.0444876766537248
08f00e74-bd40-4017-9322-40afe6dc88ba	mobsnvf	0.759069767441861	0.245672733330187
08f00e74-bd40-4017-9322-40afe6dc88ba	sobdetector	0.566027131782946	0.1377295628391
08f00e74-bd40-4017-9322-40afe6dc88ba	vafsnvf	0.725620155038761	0.248122819031616
10e381d9-5649-4337-99ac-1f7e25b433ff	mobsnvf	0.865220615498701	0.562173616407908
10e381d9-5649-4337-99ac-1f7e25b433ff	sobdetector	0.602335928809789	0.255976523671774
10e381d9-5649-4337-99ac-1f7e25b433ff	vafsnvf	0.661661104931404	0.338722016131546
18521cc7-e72c-41be-8f07-daedc2c5572d	mobsnvf	0.80493265993266	0.737963973043564
18521cc7-e72c-41be-8f07-daedc2c5572d	sobdetector	0.686447811447811	0.564046064364982
18521cc7-e72c-41be-8f07-daedc2c5572d	vafsnvf	0.6926936026936	0.663957738246657
19af3825-ef0f-432b-b7d9-fcd1ad306b81	mobsnvf	0.72356164383562	0.356095193915745
19af3825-ef0f-432b-b7d9-fcd1ad306b81	sobdetector	0.690799086757993	0.271242447057248
19af3825-ef0f-432b-b7d9-fcd1ad306b81	vafsnvf	0.62004566210046	0.26978190161931
1b3b0057-c99c-4cdf-9fe0-501d5d297321	mobsnvf	0.7682769726248	0.228928770722735
1b3b0057-c99c-4cdf-9fe0-501d5d297321	sobdetector	0.74558507783145	0.16396334719623
1b3b0057-c99c-4cdf-9fe0-501d5d297321	vafsnvf	0.667055823939884	0.150381825500253
1c59963c-03b2-4ea9-939c-6f17b1606686	mobsnvf	0.863036264597751	0.0582320234502911
1c59963c-03b2-4ea9-939c-6f17b1606686	sobdetector	0.634503744052788	0.0180978894579622
1c59963c-03b2-4ea9-939c-6f17b1606686	vafsnvf	0.834832531358129	0.048993585096439
211e5178-0c71-44da-b9bb-b138642efc85	mobsnvf	0.875468591691995	0.702038739254326
211e5178-0c71-44da-b9bb-b138642efc85	sobdetector	0.651025835866262	0.317979614493773
211e5178-0c71-44da-b9bb-b138642efc85	vafsnvf	0.737006079027356	0.502754703419738
224f5052-e7fd-48f7-bc26-57254af8696d	mobsnvf	0.790098954022115	0.512811557339929
224f5052-e7fd-48f7-bc26-57254af8696d	sobdetector	0.617973511927158	0.2954052799402
224f5052-e7fd-48f7-bc26-57254af8696d	vafsnvf	0.818355406727368	0.614939195292907
22e2f262-51b8-4617-b719-6720e86f5edf	mobsnvf	0.871590674644118	0.76753175033784
22e2f262-51b8-4617-b719-6720e86f5edf	sobdetector	0.699009696719621	0.524777886559664
22e2f262-51b8-4617-b719-6720e86f5edf	vafsnvf	0.751722715081495	0.59510630536984
2422a154-f7f4-4509-9e1a-b814086fcc0e	mobsnvf	0.791823683910017	0.372458139611903
2422a154-f7f4-4509-9e1a-b814086fcc0e	sobdetector	0.649052186821972	0.220287277091444
2422a154-f7f4-4509-9e1a-b814086fcc0e	vafsnvf	0.736011191047163	0.352568594142809
24810eda-8a47-4001-8283-b4b0d72f003f	mobsnvf	0.901938437560883	0.778128580888246
24810eda-8a47-4001-8283-b4b0d72f003f	sobdetector	0.606604324956167	0.248480949591976
24810eda-8a47-4001-8283-b4b0d72f003f	vafsnvf	0.827415741281902	0.741329040650965
2657b8e5-02e7-4beb-969c-cd91ce6cfc3a	mobsnvf	0.854202489150904	0.34894752965192
2657b8e5-02e7-4beb-969c-cd91ce6cfc3a	sobdetector	0.760190643849455	0.153687765671002
2657b8e5-02e7-4beb-969c-cd91ce6cfc3a	vafsnvf	0.735630066322771	0.311880404912525
2fa86a3a-1171-4131-a321-85033e79ec03	mobsnvf	0.787544563279854	0.704610159487132
2fa86a3a-1171-4131-a321-85033e79ec03	sobdetector	0.674799465240641	0.596142095819295
2fa86a3a-1171-4131-a321-85033e79ec03	vafsnvf	0.732620320855613	0.709212742130314
3100bbd4-b418-407e-ae6c-07f123931526	mobsnvf	0.894287228404878	0.0704061768165067
3100bbd4-b418-407e-ae6c-07f123931526	sobdetector	0.659438261791203	0.0167953824420671
3100bbd4-b418-407e-ae6c-07f123931526	vafsnvf	0.809867514573402	0.0779533796972077
430e1f07-2926-4cbd-b56f-7c5500d9cfc1	mobsnvf	0.861393323657473	0.124660847198745
430e1f07-2926-4cbd-b56f-7c5500d9cfc1	sobdetector	0.701400153675403	0.0418474764587701
430e1f07-2926-4cbd-b56f-7c5500d9cfc1	vafsnvf	0.821629813028259	0.14772196290566
48d44e42-e442-44e4-a826-03eafb0d42e8	mobsnvf	0.776867298180904	0.575864676095519
48d44e42-e442-44e4-a826-03eafb0d42e8	sobdetector	0.817713136054996	0.541080926566526
48d44e42-e442-44e4-a826-03eafb0d42e8	vafsnvf	0.787985162209747	0.624762986222213
4ffb882d-cbde-429e-9804-3b53dd864951	mobsnvf	0.85254185381788	0.654464501260049
4ffb882d-cbde-429e-9804-3b53dd864951	sobdetector	0.668089015924869	0.393842888443559
4ffb882d-cbde-429e-9804-3b53dd864951	vafsnvf	0.609810126582279	0.418525588013232
5b8f676b-d7cf-47f3-8a05-d9b78d0e647e	mobsnvf	0.738551888195065	0.680552031644261
5b8f676b-d7cf-47f3-8a05-d9b78d0e647e	sobdetector	0.589614927148379	0.537271349212735
5b8f676b-d7cf-47f3-8a05-d9b78d0e647e	vafsnvf	0.742975022301519	0.743712608849833
6827ffd5-3ba1-4084-9150-536eb74e9cf5	mobsnvf	0.719696969696973	0.833147594344801
6827ffd5-3ba1-4084-9150-536eb74e9cf5	sobdetector	0.586224082934608	0.775933533335863
6827ffd5-3ba1-4084-9150-536eb74e9cf5	vafsnvf	0.514653110047847	0.712305418702408
73452db7-2010-41cd-ae01-5ce5f64fe673	mobsnvf	0.837330590144994	0.207709360463676
73452db7-2010-41cd-ae01-5ce5f64fe673	sobdetector	0.736345586425654	0.0969269555914884
73452db7-2010-41cd-ae01-5ce5f64fe673	vafsnvf	0.780923779737462	0.251522884956348
7f0fa6a4-1b0a-412f-997d-bd35b76cf8dd	mobsnvf	0.878998101358259	0.867082861240411
